city	date	avg_temp	high_temp	low_temp
Chicago	2016-04-04	34	38	29
Chicago	2016-04-05	35	45	24
Chicago	2016-04-06	45	50	40
Chicago	2016-04-07	37	41	33
Chicago	2016-04-08	34	41	26
Chicago	2016-04-09	30	38	22
Chicago	2016-04-10	42	50	33
Chicago	2016-04-11	44	51	36
Chicago	2016-04-12	39	47	30
Chicago	2016-04-13	45	56	34
Chicago	2016-04-14	49	61	37
Chicago	2016-04-15	55	68	42
Chicago	2016-04-16	59	76	41
Chicago	2016-04-17	62	79	45
Chicago	2016-04-18	66	83	49
Chicago	2016-04-19	52	57	46
Chicago	2016-04-20	61	71	51
Chicago	2016-04-21	60	70	50
Chicago	2016-04-22	48	54	41
Chicago	2016-04-23	49	60	38
Chicago	2016-04-24	60	78	41
Chicago	2016-04-25	71	83	58
Chicago	2016-04-26	55	68	42
Chicago	2016-04-27	45	49	41
Chicago	2016-04-28	46	50	42
Chicago	2016-04-29	46	51	41
Chicago	2016-04-30	46	48	43
Chicago	2016-05-01	46	49	42
Chicago	2016-05-02	51	59	42
Chicago	2016-05-03	54	67	40
Chicago	2016-05-04	50	57	42
Chicago	2016-05-05	51	61	41
Chicago	2016-05-06	62	82	42
Chicago	2016-05-07	57	70	44
Chicago	2016-05-08	56	71	41
Chicago	2016-05-09	54	58	50
Chicago	2016-05-10	57	63	51
Chicago	2016-05-11	60	69	51
Chicago	2016-05-12	62	70	53
Chicago	2016-05-13	55	66	43
Chicago	2016-05-14	44	47	41
Chicago	2016-05-15	45	55	35
Chicago	2016-05-16	58	70	46
Chicago	2016-05-17	51	57	44
Chicago	2016-05-18	53	65	41
Chicago	2016-05-19	54	69	39
Chicago	2016-05-20	56	68	44
Chicago	2016-05-21	64	75	53
Chicago	2016-05-22	65	77	53
Chicago	2016-05-23	65	81	48
Chicago	2016-05-24	73	86	60
Chicago	2016-05-25	75	86	64
Chicago	2016-05-26	73	83	62
Chicago	2016-05-27	74	81	66
Chicago	2016-05-28	73	81	64
Chicago	2016-05-29	71	79	63
Chicago	2016-05-30	75	87	63
Chicago	2016-05-31	73	83	63
Chicago	2016-06-01	71	79	62
Chicago	2016-06-02	68	79	57
Chicago	2016-06-03	70	84	55
Chicago	2016-06-04	67	72	62
Chicago	2016-06-05	70	79	61
Chicago	2016-06-06	71	82	59
Chicago	2016-06-07	59	67	51
Chicago	2016-06-08	61	70	52
Chicago	2016-06-09	63	72	53
Chicago	2016-06-10	77	90	63
Chicago	2016-06-11	81	91	71
Chicago	2016-06-12	69	79	59
Chicago	2016-06-13	70	86	54
Chicago	2016-06-14	76	87	64
Chicago	2016-06-15	79	90	68
Chicago	2016-06-16	70	77	63
Chicago	2016-06-17	73	85	61
Chicago	2016-06-18	73	87	58
Chicago	2016-06-19	76	89	62
Chicago	2016-06-20	82	93	70
Chicago	2016-06-21	74	84	64
Chicago	2016-06-22	72	76	67
Chicago	2016-06-23	71	78	64
Chicago	2016-06-24	72	82	62
Chicago	2016-06-25	77	89	65
Chicago	2016-06-26	81	90	72
Chicago	2016-06-27	80	90	69
Chicago	2016-06-28	64	71	57
Chicago	2016-06-29	68	81	55
Chicago	2016-06-30	68	78	57
Chicago	2016-07-01	66	72	59
Chicago	2016-07-02	65	76	54
Chicago	2016-07-03	66	77	55
Chicago	2016-07-04	73	79	66
Chicago	2016-07-05	77	87	66
Chicago	2016-07-06	78	88	67
Chicago	2016-07-07	77	84	70
Chicago	2016-07-08	77	86	68
Chicago	2016-07-09	72	79	65
Chicago	2016-07-10	71	82	60
Chicago	2016-07-11	80	90	69
Chicago	2016-07-12	81	88	74
Chicago	2016-07-13	76	84	68
Chicago	2016-07-14	78	88	67
Chicago	2016-07-15	68	75	60
Chicago	2016-07-16	67	77	57
Chicago	2016-07-17	72	83	61
Chicago	2016-07-18	80	88	71
Chicago	2016-07-19	80	91	68
Chicago	2016-07-20	79	88	69
Chicago	2016-07-21	82	91	72
Chicago	2016-07-22	81	90	72
Chicago	2016-07-23	81	91	70
Chicago	2016-07-24	82	93	71
Chicago	2016-07-25	81	89	72
Chicago	2016-07-26	79	88	69
Chicago	2016-07-27	79	89	68
Chicago	2016-07-28	77	84	70
Chicago	2016-07-29	76	81	70
Chicago	2016-07-30	73	78	68
Chicago	2016-07-31	73	81	65
Chicago	2016-08-01	75	84	65
Chicago	2016-08-02	77	87	67
Chicago	2016-08-03	80	90	69
Chicago	2016-08-04	81	91	70
Chicago	2016-08-05	79	86	72
Chicago	2016-08-06	75	84	66
Chicago	2016-08-07	73	83	62
Chicago	2016-08-08	78	84	72
Chicago	2016-08-09	78	88	67
Chicago	2016-08-10	79	89	69
Chicago	2016-08-11	83	92	73
Chicago	2016-08-12	79	83	74
Chicago	2016-08-13	78	84	72
Chicago	2016-08-14	76	87	65
Chicago	2016-08-15	73	78	67
Chicago	2016-08-16	80	88	71
Chicago	2016-08-17	79	88	70
Chicago	2016-08-18	78	85	70
Chicago	2016-08-19	75	84	66
Chicago	2016-08-20	72	80	63
Chicago	2016-08-21	67	76	58
Chicago	2016-08-22	67	78	56
Chicago	2016-08-23	71	81	60
Chicago	2016-08-24	77	84	70
Chicago	2016-08-25	76	85	67
Chicago	2016-08-26	74	81	66
Chicago	2016-08-27	76	84	67
Chicago	2016-08-28	77	83	71
Chicago	2016-08-29	78	86	70
Chicago	2016-08-30	77	84	70
Chicago	2016-08-31	70	76	63
Chicago	2016-09-01	68	73	62
Chicago	2016-09-02	68	74	62
Chicago	2016-09-03	66	76	56
Chicago	2016-09-04	70	80	59
Chicago	2016-09-05	75	87	62
Chicago	2016-09-06	83	91	75
Chicago	2016-09-07	82	89	74
Chicago	2016-09-08	76	82	70
Chicago	2016-09-09	72	81	63
Chicago	2016-09-10	66	73	59
Chicago	2016-09-11	64	76	51
Chicago	2016-09-12	67	79	54
Chicago	2016-09-13	75	85	65
Chicago	2016-09-14	69	74	64
Chicago	2016-09-15	69	78	60
Chicago	2016-09-16	74	83	65
Chicago	2016-09-17	74	82	64
Chicago	2016-09-18	69	81	57
Chicago	2016-09-19	72	88	56
Chicago	2016-09-20	75	83	66
Chicago	2016-09-21	70	74	65
Chicago	2016-09-22	73	81	64
Chicago	2016-09-23	70	73	67
Chicago	2016-09-24	70	74	66
Chicago	2016-09-25	74	85	63
Chicago	2016-09-26	63	69	56
Chicago	2016-09-27	61	70	51
Chicago	2016-09-28	55	60	50
Chicago	2016-09-29	62	65	59
Chicago	2016-09-30	62	64	60
Chicago	2016-10-01	61	64	57
Chicago	2016-10-02	61	65	56
Chicago	2016-10-03	62	67	57
Chicago	2016-10-04	68	75	60
Chicago	2016-10-05	70	80	59
Chicago	2016-10-06	66	74	58
Chicago	2016-10-07	59	70	47
Chicago	2016-10-08	53	65	40
Chicago	2016-10-09	55	63	47
Chicago	2016-10-10	58	71	45
Chicago	2016-10-11	64	73	54
Chicago	2016-10-12	57	69	45
Chicago	2016-10-13	48	57	38
Chicago	2016-10-14	52	66	38
Chicago	2016-10-15	62	70	53
Chicago	2016-10-16	69	72	65
Chicago	2016-10-17	75	82	67
Chicago	2016-10-18	66	76	55
Chicago	2016-10-19	60	71	49
Chicago	2016-10-20	51	56	45
Chicago	2016-10-21	46	54	37
Chicago	2016-10-22	49	60	37
Chicago	2016-10-23	57	73	41
Chicago	2016-10-24	49	59	39
Chicago	2016-10-25	45	54	36
Chicago	2016-10-26	48	51	45
Chicago	2016-10-27	47	51	42
Chicago	2016-10-28	52	65	38
Chicago	2016-10-29	64	71	56
Chicago	2016-10-30	49	56	41
Chicago	2016-10-31	48	58	38
Chicago	2016-11-01	68	75	61
Chicago	2016-11-02	60	65	55
Chicago	2016-11-03	58	67	48
Chicago	2016-11-04	52	63	40
Chicago	2016-11-05	56	68	43
Chicago	2016-11-06	56	69	42
Chicago	2016-11-07	54	66	42
Chicago	2016-11-08	56	63	49
Chicago	2016-11-09	50	58	41
Chicago	2016-11-10	52	63	41
Chicago	2016-11-11	45	52	37
Chicago	2016-11-12	42	52	31
Chicago	2016-11-13	46	56	35
Chicago	2016-11-14	51	60	41
Chicago	2016-11-15	46	54	38
Chicago	2016-11-16	50	60	39
Chicago	2016-11-17	58	72	44
Chicago	2016-11-18	53	66	39
Chicago	2016-11-19	34	39	28
Chicago	2016-11-20	29	35	23
Chicago	2016-11-21	32	41	22
Chicago	2016-11-22	33	41	25
Chicago	2016-11-23	41	44	37
Chicago	2016-11-24	39	43	35
Chicago	2016-11-25	37	42	31
Chicago	2016-11-26	40	47	32
Chicago	2016-11-27	38	44	32
Chicago	2016-11-28	46	51	41
Chicago	2016-11-29	51	57	44
Chicago	2016-11-30	40	45	34
Chicago	2016-12-01	38	41	35
Chicago	2016-12-02	37	40	34
Chicago	2016-12-03	32	34	29
Chicago	2016-12-04	30	33	27
Chicago	2016-12-05	33	34	31
Chicago	2016-12-06	33	41	25
Chicago	2016-12-07	25	27	22
Chicago	2016-12-08	21	24	17
Chicago	2016-12-09	22	25	18
Chicago	2016-12-10	21	23	18
Chicago	2016-12-11	28	33	23
Chicago	2016-12-12	20	32	7
Chicago	2016-12-13	12	22	2
Chicago	2016-12-14	11	19	3
Chicago	2016-12-15	4	9	-2
Chicago	2016-12-16	14	20	7
Chicago	2016-12-17	20	22	18
Chicago	2016-12-18	6	18	-7
Chicago	2016-12-19	1	15	-13
Chicago	2016-12-20	21	28	14
Chicago	2016-12-21	28	36	19
Chicago	2016-12-22	31	37	24
Chicago	2016-12-23	31	35	27
Chicago	2016-12-24	36	38	33
Chicago	2016-12-25	36	39	32
Chicago	2016-12-26	41	54	28
Chicago	2016-12-27	24	28	19
Chicago	2016-12-28	32	45	19
Chicago	2016-12-29	33	35	30
Chicago	2016-12-30	31	38	24
Chicago	2016-12-31	32	40	23
Chicago	2017-01-01	28	39	18
Chicago	2017-01-02	34	39	28
Chicago	2017-01-03	29	39	19
Chicago	2017-01-04	13	19	7
Chicago	2017-01-05	8	13	3
Chicago	2017-01-06	5	9	0
Chicago	2017-01-07	9	18	0
Chicago	2017-01-08	11	19	2
Chicago	2017-01-09	26	33	18
Chicago	2017-01-10	38	51	25
Chicago	2017-01-11	34	43	25
Chicago	2017-01-12	24	28	19
Chicago	2017-01-13	22	27	16
Chicago	2017-01-14	28	35	21
Chicago	2017-01-15	28	36	20
Chicago	2017-01-16	34	37	30
Chicago	2017-01-17	37	39	35
Chicago	2017-01-18	33	36	30
Chicago	2017-01-19	36	42	30
Chicago	2017-01-20	41	43	38
Chicago	2017-01-21	50	59	40
Chicago	2017-01-22	42	46	38
Chicago	2017-01-23	39	42	36
Chicago	2017-01-24	36	38	34
Chicago	2017-01-25	38	42	34
Chicago	2017-01-26	32	34	30
Chicago	2017-01-27	28	31	24
Chicago	2017-01-28	27	29	24
Chicago	2017-01-29	25	28	21
Chicago	2017-01-30	26	37	15
Chicago	2017-01-31	37	39	35
Chicago	2017-02-01	30	38	21
Chicago	2017-02-02	19	24	14
Chicago	2017-02-03	21	28	14
Chicago	2017-02-04	22	33	10
Chicago	2017-02-05	31	38	24
Chicago	2017-02-06	38	55	21
Chicago	2017-02-07	41	50	32
Chicago	2017-02-08	26	32	19
Chicago	2017-02-09	19	25	13
Chicago	2017-02-10	30	41	18
Chicago	2017-02-11	42	49	34
Chicago	2017-02-12	39	47	31
Chicago	2017-02-13	35	44	25
Chicago	2017-02-14	41	50	31
Chicago	2017-02-15	31	35	26
Chicago	2017-02-16	36	41	30
Chicago	2017-02-17	47	67	27
Chicago	2017-02-18	55	70	40
Chicago	2017-02-19	52	69	35
Chicago	2017-02-20	56	70	41
Chicago	2017-02-21	58	66	49
Chicago	2017-02-22	59	68	50
Chicago	2017-02-23	49	59	38
Chicago	2017-02-24	37	40	33
Chicago	2017-02-25	28	33	23
Chicago	2017-02-26	35	49	21
Chicago	2017-02-27	41	54	27
Chicago	2017-02-28	54	60	47
Chicago	2017-03-01	43	54	32
Chicago	2017-03-02	31	35	27
Chicago	2017-03-03	27	33	21
Chicago	2017-03-04	35	42	28
Chicago	2017-03-05	46	60	32
Chicago	2017-03-06	59	65	52
Chicago	2017-03-07	55	65	44
Chicago	2017-03-08	47	53	40
Chicago	2017-03-09	36	42	29
Chicago	2017-03-10	30	36	23
Chicago	2017-03-11	25	32	18
Chicago	2017-03-12	27	36	18
Chicago	2017-03-13	28	30	27
Chicago	2017-03-14	24	28	19
Chicago	2017-03-15	25	33	16
Chicago	2017-03-16	30	42	18
Chicago	2017-03-17	43	50	36
Chicago	2017-03-18	39	45	32
Chicago	2017-03-19	41	53	29
Chicago	2017-03-20	46	54	37
Chicago	2017-03-21	44	54	33
Chicago	2017-03-22	33	37	28
Chicago	2017-03-23	40	50	29
Chicago	2017-03-24	62	82	42
Chicago	2017-03-25	44	47	41
Chicago	2017-03-26	55	62	47
Chicago	2017-03-27	47	52	42
Chicago	2017-03-28	43	50	36
Chicago	2017-03-29	42	49	35
Chicago	2017-03-30	42	45	39
Chicago	2017-03-31	40	44	36
Chicago	2017-04-01	47	59	34
Chicago	2017-04-02	52	61	42
Chicago	2017-04-03	50	54	46
Chicago	2017-04-04	50	56	43
Chicago	2017-04-05	44	47	40
Chicago	2017-04-06	45	51	38
Chicago	2017-04-07	46	54	37
Chicago	2017-04-08	53	68	37
Chicago	2017-04-09	67	77	57
Chicago	2017-04-10	60	78	41
Chicago	2017-04-11	48	54	41
Chicago	2017-04-12	49	59	38
Chicago	2017-04-13	52	60	44
Chicago	2017-04-14	57	66	47
Chicago	2017-04-15	72	82	61
Chicago	2017-04-16	63	73	52
Chicago	2017-04-17	57	69	44
Chicago	2017-04-18	59	76	41
Chicago	2017-04-19	58	70	45
Chicago	2017-04-20	61	73	48
Chicago	2017-04-21	49	53	44
Chicago	2017-04-22	49	60	38
Chicago	2017-04-23	55	72	37
Chicago	2017-04-24	57	73	40
Chicago	2017-04-25	66	79	52
Chicago	2017-04-26	67	74	60
Chicago	2017-04-27	52	62	41
Chicago	2017-04-28	50	60	40
Chicago	2017-04-29	43	46	40
Chicago	2017-04-30	45	47	42
Chicago	2017-05-01	51	57	45
Chicago	2017-05-02	46	51	41
Chicago	2017-05-03	46	56	35
Chicago	2017-05-04	49	54	43
Chicago	2017-05-05	51	61	41
Chicago	2017-05-06	51	58	44
Chicago	2017-05-07	48	59	36
Chicago	2017-05-08	46	57	34
Chicago	2017-05-09	52	61	42
Chicago	2017-05-10	56	67	44
Chicago	2017-05-11	57	65	49
Chicago	2017-05-12	59	73	45
Chicago	2017-05-13	65	82	47
Chicago	2017-05-14	61	71	51
Chicago	2017-05-15	66	82	50
Chicago	2017-05-16	74	87	61
Chicago	2017-05-17	73	84	62
Chicago	2017-05-18	63	78	48
Chicago	2017-05-19	47	50	43
Chicago	2017-05-20	56	64	48
Chicago	2017-05-21	58	65	51
Chicago	2017-05-22	61	73	48
Chicago	2017-05-23	59	62	55
Chicago	2017-05-24	58	62	53
Chicago	2017-05-25	61	69	52
Chicago	2017-05-26	62	71	52
Chicago	2017-05-27	65	78	52
Chicago	2017-05-28	67	77	56
Chicago	2017-05-29	66	77	55
Chicago	2017-05-30	64	74	54
Chicago	2017-05-31	63	74	52
Chicago	2017-06-01	66	81	51
Chicago	2017-06-02	70	86	53
Chicago	2017-06-03	71	84	57
Chicago	2017-06-04	79	92	66
Chicago	2017-06-05	67	75	59
Chicago	2017-06-06	65	76	54
Chicago	2017-06-07	67	77	56
Chicago	2017-06-08	68	83	53
Chicago	2017-06-09	76	87	65
Chicago	2017-06-10	77	90	64
Chicago	2017-06-11	83	93	73
Chicago	2017-06-12	84	95	73
Chicago	2017-06-13	78	88	68
Chicago	2017-06-14	80	92	68
Chicago	2017-06-15	80	91	68
Chicago	2017-06-16	77	86	67
Chicago	2017-06-17	78	87	69
Chicago	2017-06-18	74	79	69
Chicago	2017-06-19	71	80	62
Chicago	2017-06-20	69	80	58
Chicago	2017-06-21	68	80	55
Chicago	2017-06-22	78	88	68
Chicago	2017-06-23	75	83	66
Chicago	2017-06-24	67	75	59
Chicago	2017-06-25	63	72	54
Chicago	2017-06-26	65	75	54
Chicago	2017-06-27	64	78	50
Chicago	2017-06-28	69	80	58
Chicago	2017-06-29	74	81	66
Chicago	2017-06-30	74	84	64
Chicago	2017-07-01	74	82	66
Chicago	2017-07-02	76	89	62
Chicago	2017-07-03	73	80	66
Chicago	2017-07-04	74	83	64
Chicago	2017-07-05	77	89	65
Chicago	2017-07-06	81	93	69
Chicago	2017-07-07	76	89	63
Chicago	2017-07-08	71	80	62
Chicago	2017-07-09	75	86	63
Chicago	2017-07-10	76	84	67
Chicago	2017-07-11	78	85	70
Chicago	2017-07-12	75	81	68
Chicago	2017-07-13	79	83	75
Chicago	2017-07-14	68	73	63
Chicago	2017-07-15	71	81	60
Chicago	2017-07-16	69	78	60
Chicago	2017-07-17	68	79	56
Chicago	2017-07-18	75	89	60
Chicago	2017-07-19	79	88	70
Chicago	2017-07-20	79	88	69
Chicago	2017-07-21	81	89	72
Chicago	2017-07-22	80	88	72
Chicago	2017-07-23	80	90	70
Chicago	2017-07-24	70	74	66
Chicago	2017-07-25	72	82	61
Chicago	2017-07-26	75	85	65
Chicago	2017-07-27	76	82	70
Chicago	2017-07-28	73	79	67
Chicago	2017-07-29	72	79	64
Chicago	2017-07-30	73	84	62
Chicago	2017-07-31	76	86	65
Chicago	2017-08-01	77	86	67
Chicago	2017-08-02	77	87	66
Chicago	2017-08-03	73	84	61
Chicago	2017-08-04	62	68	56
Chicago	2017-08-05	70	80	60
Chicago	2017-08-06	70	77	63
Chicago	2017-08-07	69	76	61
Chicago	2017-08-08	71	84	58
Chicago	2017-08-09	72	83	61
Chicago	2017-08-10	73	84	62
Chicago	2017-08-11	72	78	65
Chicago	2017-08-12	69	77	60
Chicago	2017-08-13	69	80	57
Chicago	2017-08-14	73	83	62
Chicago	2017-08-15	76	84	68
Chicago	2017-08-16	78	88	67
Chicago	2017-08-17	77	82	72
Chicago	2017-08-18	75	82	67
Chicago	2017-08-19	75	86	63
Chicago	2017-08-20	77	90	63
Chicago	2017-08-21	79	87	71
Chicago	2017-08-22	73	82	64
Chicago	2017-08-23	70	79	60
Chicago	2017-08-24	66	75	56
Chicago	2017-08-25	63	74	52
Chicago	2017-08-26	67	78	56
Chicago	2017-08-27	70	78	62
Chicago	2017-08-28	72	80	64
Chicago	2017-08-29	69	76	61
Chicago	2017-08-30	71	82	60
Chicago	2017-08-31	69	73	64
Chicago	2017-09-01	60	69	50
Chicago	2017-09-02	63	75	50
Chicago	2017-09-03	71	84	57
Chicago	2017-09-04	72	82	62
Chicago	2017-09-05	62	70	54
Chicago	2017-09-06	58	67	49
Chicago	2017-09-07	62	71	52
Chicago	2017-09-08	64	69	58
Chicago	2017-09-09	63	72	54
Chicago	2017-09-10	60	70	50
Chicago	2017-09-11	64	75	52
Chicago	2017-09-12	66	77	54
Chicago	2017-09-13	68	77	58
Chicago	2017-09-14	70	81	59
Chicago	2017-09-15	75	87	62
Chicago	2017-09-16	77	88	65
Chicago	2017-09-17	75	86	63
Chicago	2017-09-18	68	77	58
Chicago	2017-09-19	72	79	64
Chicago	2017-09-20	77	92	62
Chicago	2017-09-21	83	94	72
Chicago	2017-09-22	83	94	71
Chicago	2017-09-23	84	95	72
Chicago	2017-09-24	82	93	70
Chicago	2017-09-25	80	92	67
Chicago	2017-09-26	81	92	70
Chicago	2017-09-27	64	72	56
Chicago	2017-09-28	64	74	53
Chicago	2017-09-29	63	70	56
Chicago	2017-09-30	61	68	53
Chicago	2017-10-01	60	72	48
Chicago	2017-10-02	71	83	58
Chicago	2017-10-03	73	78	67
Chicago	2017-10-04	67	76	58
Chicago	2017-10-05	66	77	54
Chicago	2017-10-06	65	69	60
Chicago	2017-10-07	70	79	60
Chicago	2017-10-08	66	78	54
Chicago	2017-10-09	67	81	52
Chicago	2017-10-10	61	63	58
Chicago	2017-10-11	59	62	56
Chicago	2017-10-12	58	60	56
Chicago	2017-10-13	64	73	55
Chicago	2017-10-14	64	66	62
Chicago	2017-10-15	58	68	47
Chicago	2017-10-16	53	63	43
Chicago	2017-10-17	60	70	49
Chicago	2017-10-18	59	71	47
Chicago	2017-10-19	61	70	51
Chicago	2017-10-20	65	78	51
Chicago	2017-10-21	69	77	60
Chicago	2017-10-22	61	70	51
Chicago	2017-10-23	52	54	50
Chicago	2017-10-24	46	50	42
Chicago	2017-10-25	46	53	38
Chicago	2017-10-26	48	60	36
Chicago	2017-10-27	45	52	38
Chicago	2017-10-28	38	40	36
Chicago	2017-10-29	40	46	33
Chicago	2017-10-30	44	50	37
Chicago	2017-10-31	37	40	34
Chicago	2017-11-01	40	44	36
Chicago	2017-11-02	48	51	44
Chicago	2017-11-03	43	48	38
Chicago	2017-11-04	46	50	42
Chicago	2017-11-05	47	52	42
Chicago	2017-11-06	38	43	32
Chicago	2017-11-07	39	45	32
Chicago	2017-11-08	38	46	29
Chicago	2017-11-09	34	46	21
Chicago	2017-11-10	24	30	18
Chicago	2017-11-11	32	38	26
Chicago	2017-11-12	38	40	36
Chicago	2017-11-13	36	40	31
Chicago	2017-11-14	40	49	30
Chicago	2017-11-15	44	52	35
Chicago	2017-11-16	36	38	33
Chicago	2017-11-17	42	48	35
Chicago	2017-11-18	42	48	35
Chicago	2017-11-19	34	37	30
Chicago	2017-11-20	41	52	30
Chicago	2017-11-21	36	44	27
Chicago	2017-11-22	29	35	22
Chicago	2017-11-23	39	46	32
Chicago	2017-11-24	48	63	32
Chicago	2017-11-25	44	55	32
Chicago	2017-11-26	38	49	27
Chicago	2017-11-27	44	57	31
Chicago	2017-11-28	52	61	43
Chicago	2017-11-29	41	47	34
Chicago	2017-11-30	47	54	39
Chicago	2017-12-01	41	53	28
Chicago	2017-12-02	44	54	33
Chicago	2017-12-03	44	58	29
Chicago	2017-12-04	55	65	44
Chicago	2017-12-05	36	44	27
Chicago	2017-12-06	31	35	26
Chicago	2017-12-07	24	29	19
Chicago	2017-12-08	28	37	18
Chicago	2017-12-09	26	32	20
Chicago	2017-12-10	28	35	20
Chicago	2017-12-11	31	39	23
Chicago	2017-12-12	24	31	17
Chicago	2017-12-13	30	38	22
Chicago	2017-12-14	22	27	16
Chicago	2017-12-15	29	37	21
Chicago	2017-12-16	37	46	27
Chicago	2017-12-17	36	42	29
Chicago	2017-12-18	43	46	39
Chicago	2017-12-19	43	50	35
Chicago	2017-12-20	32	37	27
Chicago	2017-12-21	36	40	32
Chicago	2017-12-22	36	39	33
Chicago	2017-12-23	26	33	19
Chicago	2017-12-24	20	22	18
Chicago	2017-12-25	12	21	2
Chicago	2017-12-26	1	5	-3
Chicago	2017-12-27	2	7	-4
Chicago	2017-12-28	8	15	0
Chicago	2017-12-29	12	15	9
Chicago	2017-12-30	7	15	-1
Chicago	2017-12-31	6	13	-1
San Diego	2016-01-01	55	65	44
San Diego	2016-01-02	55	64	45
San Diego	2016-01-03	56	63	48
San Diego	2016-01-04	60	64	56
San Diego	2016-01-05	60	61	58
San Diego	2016-01-06	58	62	54
San Diego	2016-01-07	57	61	53
San Diego	2016-01-08	56	62	50
San Diego	2016-01-09	55	61	48
San Diego	2016-01-10	58	61	54
San Diego	2016-01-11	57	64	50
San Diego	2016-01-12	57	69	45
San Diego	2016-01-13	60	61	58
San Diego	2016-01-14	57	64	50
San Diego	2016-01-15	57	61	53
San Diego	2016-01-16	59	66	52
San Diego	2016-01-17	61	70	52
San Diego	2016-01-18	60	63	57
San Diego	2016-01-19	59	64	53
San Diego	2016-01-20	63	67	58
San Diego	2016-01-21	62	70	53
San Diego	2016-01-22	61	70	52
San Diego	2016-01-23	60	66	53
San Diego	2016-01-24	59	65	53
San Diego	2016-01-25	58	66	50
San Diego	2016-01-26	61	72	49
San Diego	2016-01-27	61	71	50
San Diego	2016-01-28	63	72	53
San Diego	2016-01-29	61	70	52
San Diego	2016-01-30	60	66	54
San Diego	2016-01-31	59	61	57
San Diego	2016-02-01	57	60	54
San Diego	2016-02-02	52	60	44
San Diego	2016-02-03	55	63	46
San Diego	2016-02-04	58	68	47
San Diego	2016-02-05	61	73	48
San Diego	2016-02-06	63	76	50
San Diego	2016-02-07	65	80	50
San Diego	2016-02-08	69	84	53
San Diego	2016-02-09	70	83	57
San Diego	2016-02-10	72	86	57
San Diego	2016-02-11	70	84	56
San Diego	2016-02-12	68	80	55
San Diego	2016-02-13	63	73	52
San Diego	2016-02-14	63	74	51
San Diego	2016-02-15	71	84	58
San Diego	2016-02-16	74	89	59
San Diego	2016-02-17	66	73	59
San Diego	2016-02-18	65	68	61
San Diego	2016-02-19	61	67	55
San Diego	2016-02-20	61	70	52
San Diego	2016-02-21	63	69	56
San Diego	2016-02-22	63	73	52
San Diego	2016-02-23	65	76	54
San Diego	2016-02-24	67	78	56
San Diego	2016-02-25	68	81	55
San Diego	2016-02-26	64	73	54
San Diego	2016-02-27	64	73	55
San Diego	2016-02-28	64	69	58
San Diego	2016-02-29	64	70	58
San Diego	2016-03-01	65	72	58
San Diego	2016-03-02	62	69	55
San Diego	2016-03-03	62	68	56
San Diego	2016-03-04	63	67	59
San Diego	2016-03-05	66	71	61
San Diego	2016-03-06	63	67	58
San Diego	2016-03-07	57	62	52
San Diego	2016-03-08	57	66	48
San Diego	2016-03-09	62	71	53
San Diego	2016-03-10	64	71	56
San Diego	2016-03-11	63	67	59
San Diego	2016-03-12	61	64	57
San Diego	2016-03-13	62	67	56
San Diego	2016-03-14	65	69	60
San Diego	2016-03-15	64	71	56
San Diego	2016-03-16	66	74	58
San Diego	2016-03-17	66	72	60
San Diego	2016-03-18	65	70	60
San Diego	2016-03-19	64	68	59
San Diego	2016-03-20	64	69	59
San Diego	2016-03-21	64	68	60
San Diego	2016-03-22	63	67	59
San Diego	2016-03-23	64	73	54
San Diego	2016-03-24	66	76	55
San Diego	2016-03-25	66	75	56
San Diego	2016-03-26	64	68	60
San Diego	2016-03-27	63	67	58
San Diego	2016-03-28	62	64	60
San Diego	2016-03-29	61	65	56
San Diego	2016-03-30	59	64	53
San Diego	2016-03-31	60	68	52
San Diego	2016-04-01	62	67	57
San Diego	2016-04-02	64	71	57
San Diego	2016-04-03	63	69	56
San Diego	2016-04-04	64	71	56
San Diego	2016-04-05	65	74	56
San Diego	2016-04-06	67	76	58
San Diego	2016-04-07	64	66	62
San Diego	2016-04-08	63	67	59
San Diego	2016-04-09	64	68	59
San Diego	2016-04-10	64	68	59
San Diego	2016-04-11	65	71	59
San Diego	2016-04-12	65	70	60
San Diego	2016-04-13	65	69	61
San Diego	2016-04-14	66	70	61
San Diego	2016-04-15	65	71	58
San Diego	2016-04-16	69	81	57
San Diego	2016-04-17	73	86	59
San Diego	2016-04-18	74	87	62
San Diego	2016-04-19	74	85	63
San Diego	2016-04-20	72	83	60
San Diego	2016-04-21	68	76	60
San Diego	2016-04-22	68	72	63
San Diego	2016-04-23	67	71	62
San Diego	2016-04-24	64	68	60
San Diego	2016-04-25	62	65	59
San Diego	2016-04-26	63	69	56
San Diego	2016-04-27	63	67	58
San Diego	2016-04-28	62	65	58
San Diego	2016-04-29	64	68	59
San Diego	2016-04-30	62	67	57
San Diego	2016-05-01	64	68	59
San Diego	2016-05-02	64	70	58
San Diego	2016-05-03	65	70	59
San Diego	2016-05-04	64	67	61
San Diego	2016-05-05	65	67	62
San Diego	2016-05-06	65	71	59
San Diego	2016-05-07	64	69	59
San Diego	2016-05-08	66	71	60
San Diego	2016-05-09	67	71	62
San Diego	2016-05-10	67	71	63
San Diego	2016-05-11	67	71	63
San Diego	2016-05-12	67	70	63
San Diego	2016-05-13	66	70	62
San Diego	2016-05-14	63	64	62
San Diego	2016-05-15	65	68	62
San Diego	2016-05-16	65	68	61
San Diego	2016-05-17	65	66	63
San Diego	2016-05-18	68	72	64
